기관명,기관분류,의료기관분류,응급의료 권역,우편번호,시도,시군구,주소,dutyEmcls,dutyEmclsName,dutyName,dutyTel1,dutyTel3,hpid,phpid,rnum,위도,경도,dgidIdName,dutyEryn,dutyHano,dutyHayn,dutyTime1c,dutyTime1s,dutyTime2c,dutyTime2s,dutyTime3c,dutyTime3s,dutyTime4c,dutyTime4s,dutyTime5c,dutyTime5s,dutyTime6c,dutyTime6s,hpbdn,hperyn,hpgryn,hpnicuyn,hpopyn,hvec,hvgc,hvncc,hvoc,MKioskTy1,MKioskTy10,MKioskTy11,MKioskTy2,MKioskTy25,MKioskTy3,MKioskTy4,MKioskTy5,MKioskTy6,MKioskTy7,MKioskTy8,MKioskTy9,postCdn1,postCdn2,hpccuyn,hpcuyn,hvcc,hvccc,dutyInf,dutyMapimg,hpicuyn,hvicc,dutyTime7c,dutyTime7s,dutyTime8c,dutyTime8s
가톨릭대학교성빈센트병원,상급종합병원,지역응급의료센터,경기서남,16247,경기,수원시,경기도 수원시 팔달구 중부대로 93 (지동),G006,지역응급의료센터,가톨릭대학교성빈센트병원,031-1577-8588,031-249-7370,A2100012,A2100012,1,37.27792234538125,127.02744945028702,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과교정과,치과보존과,치과보철과,피부과,핵의학과,흉부외과",1,888,1,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,902,38,761,18,19,5,237,2,10,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,162,47,8,,,3,"영유아안과진료는전화문의요함,혈액투석(45)/폐쇄병동 입원실수 240",,,,,,,
강북삼성병원,상급종합병원,지역응급의료센터,서울서북,3181,서울,종로구,서울특별시 종로구 새문안로 29 (평동),G006,지역응급의료센터,강북삼성병원,02-2001-2001,02-2001-1000,A1100006,A1100006,1,37.568497631233825,126.96793805451702,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과교정과,치과보존과,치과보철과,치주과,피부과,핵의학과,흉부외과",1,720,1,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,689,13,559,6,12,6,190,3,3,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,031,81,,,,1,,서대문역 4번 출구,,9,,,,
건국대학교병원,상급종합병원,지역응급의료센터,서울동남,5030,서울,광진구,서울특별시 광진구 능동로 120-1 (화양동),G006,지역응급의료센터,건국대학교병원,1588-1533,02-2030-5555,A1100002,A1100002,1,37.54084479467721,127.0721229093036,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과교정과,치과보철과,피부과,핵의학과,흉부외과",1,854,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,869,27,729,16,18,6,273,1,11,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,050,30,,,,,,"건대입구역 3,4번 출구",,,,,,
경희대학교병원,상급종합병원,지역응급의료센터,서울동북,2447,서울,동대문구,서울특별시 동대문구 경희대로 23 (회기동),G006,지역응급의료센터,경희대학교병원,02-958-8114,02-958-8114,A1100001,A1100001,1,37.5938765502235,127.05183223390303,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,피부과,핵의학과,흉부외과",1,874,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0900,850,21,604,12,16,16,252,3,10,Y,N,N1,Y,N1,Y,Y,N,N1,Y,N1,Y,024,47,,,,,,,20,28,,,,
계명대학교동산병원,상급종합병원,지역응급의료센터,대구,42601,대구,달서구,대구광역시 달서구 달구벌대로 1035 (신당동),G006,지역응급의료센터,계명대학교동산병원,1577-6622,053-258-6301,A1300003,A1300003,1,35.85388728949212,128.48012966656532,"가정의학과,구강내과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,소아치과,신경과,신경외과,안과,영상의학과,예방치과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과교정과,치과보존과,치과보철과,치주과,피부과,핵의학과,흉부외과",1,972,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,912,28,714,39,24,9,322,1,13,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,426,01,,6,5,,,,10,3,,,,
고신대학교복음병원,상급종합병원,지역응급의료센터,부산,49267,부산,서구,부산광역시 서구 감천로 262 (암남동),G006,지역응급의료센터,고신대학교복음병원,051-990-6114,051-990-6200,A1200004,A1200004,1,35.08029169184386,129.01572016067405,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,피부과,핵의학과,흉부외과",1,883,1,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,957,21,867,18,13,17,220,15,5,Y,N,Y,Y,Y,Y,Y,N1,N1,Y,Y,Y,492,67,0,5,3,,,버스정류장: 고신대학교 송도캠퍼스,,,,,,
대구가톨릭대학교병원,상급종합병원,지역응급의료센터,대구,42472,대구,남구,대구광역시 남구 두류공원로17길 33 (대명동),G006,지역응급의료센터,대구가톨릭대학교병원,053-650-3000,053-650-3025,A1300004,A1300004,1,35.843065593522674,128.56742621424615,"가정의학과,구강내과,구강병리과,구강악안면방사선과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,소아치과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과교정과,치과보존과,치과보철과,치주과,피부과,핵의학과,흉부외과",1,874,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,854,24,760,37,18,17,351,3,10,N1,N,Y,N1,Y,Y,Y,Y,Y,Y,Y,Y,424,72,,,,,,,,5,,,,
부산대학교병원,상급종합병원,지역응급의료센터,부산,49241,부산,서구,부산광역시 서구 구덕로 179 (아미동1가),G006,지역응급의료센터,부산대학교병원,051-240-7000,051-240-7776,A1200002,A1200002,3,35.10105418267188,129.01922207984205,"가정의학과,구강내과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과보존과,치과보철과,치주과,피부과,한방안이비인후피부과,핵의학과,흉부외과",1,1172,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,1194,32,1045,20,26,21,610,3,18,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,492,41,,,,,,"1호선 토성역 4, 6번 출구",24,14,,,,
삼성서울병원,상급종합병원,지역응급의료센터,서울동남,6351,서울,강남구,"서울특별시 강남구 일원로 81 (일원동, 삼성의료원)",G006,지역응급의료센터,삼성서울병원,02-3410-2114,02-3410-2060,A1100010,A1100010,3,37.48851613490445,127.08668245340024,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,소아치과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과교정과,치과보존과,치과보철과,치주과,피부과,핵의학과,흉부외과",1,1973,1,1530,0830,1530,0830,1530,0830,1530,0830,1530,0830,,,1979,71,1749,59,56,1,485,13,26,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,063,51,25,,,12,외래진료시간은 진료과목별 운영,일원역 1번 출구,10,3,,,,
연세대학교의과대학강남세브란스병원,상급종합병원,지역응급의료센터,서울동남,6273,서울,강남구,"서울특별시 강남구 언주로 211, 강남세브란스병원 (도곡동)",G006,지역응급의료센터,연세대학교의과대학강남세브란스병원,02-2019-3114,02-2019-3333,A1100015,A1100015,4,37.492806984645476,127.04631254186797,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과교정과,치과보존과,치과보철과,치주과,피부과,핵의학과,흉부외과",1,826,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,815,28,730,25,23,7,250,6,0,Y,N,Y,Y,N1,Y,Y,Y,Y,Y,Y,Y,062,73,,,,,소아청소년과 진료시간: 09:00~22:00 (만 16세미만 내과적 질환),"한티역 6번 출구, 도곡중 옆",24,6,,,,
연세대학교의과대학세브란스병원,상급종합병원,지역응급의료센터,서울서북,3722,서울,서대문구,서울특별시 서대문구 연세로 50-1 (신촌동),G006,지역응급의료센터,연세대학교의과대학세브란스병원,15991004,02-2227-7777,A1100007,A1100007,1,37.56211711412639,126.94082769649863,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,피부과,핵의학과,흉부외과",1,2173,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,2454,41,2183,52,36,14,696,8,17,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,037,22,16,10,3,6,,2호선 신촌역 1번출구 셔틀버스 이용 또는 3번 출구 10분 거리/중앙선 신촌역 2번 출구,,8,,,,
인제대학교부산백병원,상급종합병원,지역응급의료센터,부산,47392,부산,부산진구,"부산광역시 부산진구 복지로 75, 진사로83번길 81, 1층(일부), 3층 (개금동)",G006,지역응급의료센터,인제대학교부산백병원,051-890-6114,051-890-5995,A1200001,A1200001,2,35.146454469689104,129.02057150748322,"가정의학과,구강내과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,예방의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,피부과,핵의학과,흉부외과",1,842,1,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,859,35,678,35,17,29,307,6,7,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,473,92,,,,,,2호선 개금역 5번출구에서 순환버스 운영,,,,,,
재단법인아산사회복지재단서울아산병원,상급종합병원,지역응급의료센터,서울동남,5505,서울,송파구,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",G006,지역응급의료센터,재단법인아산사회복지재단서울아산병원,02-3010-3114,02-3010-3333,A1100009,A1100009,2,37.526563966361216,127.10823825113607,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,소아치과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과교정과,치과보존과,치과보철과,치주과,피부과,핵의학과,흉부외과",1,2432,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,2705,109,2422,57,73,3,1128,17,26,N1,Y,Y,Y,N1,Y,Y,Y,Y,Y,Y,Y,055,05,15,0,5,2,,잠실나루역 셔틀버스,,,,,,
중앙대학교병원,상급종합병원,지역응급의료센터,서울서남,6973,서울,동작구,서울특별시 동작구 흑석로 102 (흑석동),G006,지역응급의료센터,중앙대학교병원,1800-1114,02-6299-1338,A1100003,A1100003,2,37.50707428493414,126.96079378447554,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과교정과,치과보존과,치과보철과,피부과,핵의학과,흉부외과",1,797,1,1630,0830,1630,0830,1630,0830,1630,0830,1630,0830,1200,0830,776,25,685,15,14,15,344,1,3,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,069,73,,,,,,지하철 9호선 흑석역 4번 출구에서 도보 3분,,3,,,,
칠곡경북대학교병원,상급종합병원,지역응급의료센터,대구,41404,대구,북구,"대구광역시 북구 호국로 807, 칠곡경북대학교병원(임상실습동 1~11층 포함) (학정동)",G006,지역응급의료센터,칠곡경북대학교병원,053-200-2000,053-200-2100,A1300010,A1300010,2,35.9560830613237,128.564408469835,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과,피부과,핵의학과,흉부외과",1,932,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,612,17,538,31,13,11,349,3,14,N,N,N,N,N,N,N,N,N,N,N,N,414,04,,,,,,,9,,,,,
학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합병원,지역응급의료센터,서울동남,6591,서울,서초구,서울특별시 서초구 반포대로 222 (반포동),G006,지역응급의료센터,학교법인가톨릭학원가톨릭대학교서울성모병원,0215881511,02-2258-2370,A1100012,A1100012,2,37.501800804785276,127.00472725970137,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과교정과,치과보존과,치과보철과,치주과,피부과,핵의학과,흉부외과",1,1370,1,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,1356,38,1172,50,30,14,374,5,11,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,065,91,8,,,5,,고속터미널역 3번 출구,5,1,,,,
화순전남대학교병원,상급종합병원,지역응급의료센터,광주,58128,전남,화순군,전라남도 화순군 화순읍 서양로 322,G006,지역응급의료센터,화순전남대학교병원,061-379-7120,061-379-8882,A2600001,A2600001,3,35.0586707410237,127.002108292339,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과,피부과,핵의학과,흉부외과",1,683,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,684,20,594,1,13,12,252,1,6,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,581,28,,,,,,,,,,,,
가톨릭대학교의정부성모병원,종합병원,권역응급의료센터,경기동북,11765,경기,의정부시,"경기도 의정부시 천보로 271, 의정부성모병원 (금오동)",G001,권역응급의료센터,가톨릭대학교의정부성모병원,1661-7500,031-820-5200,A2100040,A2100040,1,37.75865547828227,127.07767290194454,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과보철과,피부과,핵의학과,흉부외과",1,700,1,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,767,59,557,17,13,44,232,2,7,N1,N,Y,N1,Y,N1,Y,N1,N1,N1,N1,N1,117,65,,,,,,,13,8,,,,
강동경희대학교의대병원,종합병원,권역응급의료센터,서울동남,5278,서울,강동구,서울특별시 강동구 동남로 892 (상일동),G001,권역응급의료센터,강동경희대학교의대병원,02-440-7114,02-440-7000,A1100043,A1100043,1,37.5520459324005,127.157084787845,"내과,마취통증의학과,방사선종양학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과,피부과,핵의학과,흉부외과",1,661,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1200,0830,667,22,687,15,14,12,221,2,12,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,052,78,,,,,,고덕역 4번 출구,28,15,,,,
국민건강보험공단일산병원,종합병원,권역응급의료센터,경기서북,10444,경기,고양시,"경기도 고양시 일산동구 일산로 100 (백석동,백석1동 1241외1필지 4층)",G001,권역응급의료센터,국민건강보험공단일산병원,1577-0013,031-900-0761,A2100033,A2100033,2,37.64530592402248,126.792204040477,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과교정과,치과보존과,치과보철과,치주과,피부과,핵의학과,흉부외과",1,808,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0900,814,33,888,20,18,14,239,8,12,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,104,44,,,,,,,,,,,,
